"Sample_ID","Code","Sample_Date","Sample_Time","Gage_Ht","Temp","pH","Cond","Cl","NO3-N","SO4-S","Na","K","Mg","Ca","NH4-N","PO4-P","DOC","DIC","TDN","TDP","SiO2","DON","ChlorideCode","NitrateCode","SulfateCode","SodiumCode","PotassiumCode","MagnesiumCode","CalciumCode","NH4Code","PO4Code","DOCCode","DICCode","TDNCode","SiO2Code","DONCode","TSS"
"QPA",3527,1990-07-17,112,NA,23,7.06,77.3,7.58,157,0.58,6.14,0.69,3.83,4.68,NA,12,3.26,NA,NA,NA,8.55,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"QPA",3538,1990-07-24,1055,NA,22,6.95,63.4,NA,354,0.76,5.24,0.69,2.65,0.34,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",NA
"QPA",3549,1990-07-31,956,NA,23,7.07,94,NA,95,0.33,6.59,0.64,4.32,5.35,NA,NA,1.18,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",NA
"QPA",3560,1990-08-07,1100,NA,23,6.92,91.8,NA,114,0.42,6.68,0.63,4.09,4.95,NA,NA,1.61,NA,0.31,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",NA
"QPA",3668,1990-08-14,1120,NA,22.5,7.09,65.8,11.23,274,0.78,5.3,0.63,2.32,2.71,NA,14,1.97,NA,0.45,NA,7.02,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"QPA",3679,1990-08-21,1013,NA,24,7.16,90,11.64,154,0.64,6.77,0.68,3.74,4.49,NA,NA,1.31,NA,0.21,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",NA
"QPA",3690,1990-08-28,930,NA,23,6.21,78.4,4.04,10,0.65,6.06,0.52,3.45,3.67,NA,NA,1.2,NA,0.32,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",NA
"QPA",3701,1990-09-04,944,NA,23,7.498,86.7,13.27,58,0.95,6.29,0.56,3.66,4.74,NA,10,1.88,NA,0.34,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"QPA",3712,1990-09-11,1045,NA,24,7.44,91.5,8.23,21,0.58,7.02,0.6,4.36,5.63,NA,4,0.94,NA,0.16,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"QPA",3723,1990-09-18,1025,NA,24,7.33,78.6,7.94,108,0.29,5.68,0.58,3.84,4.78,NA,NA,NA,NA,0.3,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",NA
"QPA",3994,1990-09-25,900,NA,22.5,7.36,92.6,8.69,117,0.74,6.22,0.6,3.79,5.03,NA,NA,2.64,NA,0.3,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",NA
"QPA",4014,1990-10-02,915,NA,23.5,7.26,96.4,9.39,115,0.73,5.9,0.45,3.47,4.27,NA,NA,4.22,NA,0.32,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",NA
"QPA",4086,1990-10-09,1023,NA,NA,7.22,86.4,8.34,101,0.61,5.96,0.59,3.38,4.35,NA,6,1.93,NA,0.37,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"QPA",4097,1990-10-16,1118,NA,22,7.25,89.3,8.13,108,0.71,6.42,0.62,3.98,4.61,NA,16,NA,NA,0.25,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"QPA",4173,1990-10-23,1110,NA,22,7.16,81.5,NA,156,0.66,6.22,0.59,3.57,3.97,NA,NA,NA,NA,0.38,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",NA
"QPA",4313,1990-10-30,1013,NA,23,7.25,77,NA,115,0.74,5.3,0.58,3.1,3.41,NA,NA,NA,NA,0.35,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",NA
"QPA",4324,1990-11-06,1017,NA,22.5,7.32,91.9,NA,244,1.91,5.96,0.57,3.91,4.25,NA,4,NA,NA,0.3,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"QPA",4335,1990-11-13,1039,NA,22,7.37,94.3,NA,122,0.35,2.83,0.24,1.71,1.95,NA,NA,NA,NA,0.24,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
